ordernumber,orderdate,status,productcode,productline,quantityordered,priceeach,total_price,sales,tva_estime,country,dealsize,month
10424,2005-05-31,In Process,S12_1666,Trucks and Buses,49,100.0,4900.0,7969.36,3069.36,Spain,Large,5
10107,2003-02-24,Shipped,S12_2823,Motorcycles,21,100.0,2100.0,3036.6,936.6,USA,Medium,2
10121,2003-05-07,Shipped,S12_2823,Motorcycles,50,100.0,5000.0,8284.0,3284.0,France,Large,5
10134,2003-07-01,Shipped,S12_2823,Motorcycles,20,100.0,2000.0,2711.2,711.2,France,Small,7
10145,2003-08-25,Shipped,S12_2823,Motorcycles,49,100.0,4900.0,8339.8,3439.8,USA,Large,8
10159,2003-10-10,Shipped,S12_2823,Motorcycles,38,100.0,3800.0,6238.84,2438.84,USA,Medium,10
10169,2003-11-04,Shipped,S12_2823,Motorcycles,35,100.0,3500.0,4639.25,1139.25,Australia,Medium,11
10180,2003-11-11,Shipped,S12_2823,Motorcycles,40,100.0,4000.0,6747.6,2747.6,France,Medium,11
10189,2003-11-18,Shipped,S12_2823,Motorcycles,28,100.0,2800.0,4512.48,1712.48,USA,Medium,11
10201,2003-12-01,Shipped,S12_2823,Motorcycles,25,100.0,2500.0,4029.0,1529.0,USA,Medium,12
10211,2004-01-15,Shipped,S12_2823,Motorcycles,36,100.0,3600.0,4771.8,1171.8,France,Medium,1
10224,2004-02-21,Shipped,S12_2823,Motorcycles,43,100.0,4300.0,6087.94,1787.94,France,Medium,2
10237,2004-04-05,Shipped,S12_2823,Motorcycles,32,100.0,3200.0,4193.28,993.28,USA,Medium,4
10251,2004-05-18,Shipped,S12_2823,Motorcycles,46,100.0,4600.0,7552.28,2952.28,USA,Large,5
10263,2004-06-28,Shipped,S12_2823,Motorcycles,48,100.0,4800.0,6434.4,1634.4,USA,Medium,6
10276,2004-08-02,Shipped,S12_2823,Motorcycles,43,100.0,4300.0,5181.5,881.5,USA,Medium,8
10285,2004-08-27,Shipped,S12_2823,Motorcycles,49,100.0,4900.0,6863.92,1963.92,USA,Medium,8
10299,2004-09-30,Shipped,S12_2823,Motorcycles,24,100.0,2400.0,4157.04,1757.04,Finland,Medium,9
10309,2004-10-15,Shipped,S12_2823,Motorcycles,26,100.0,2600.0,4660.24,2060.24,Norway,Medium,10
10319,2004-11-03,Shipped,S12_2823,Motorcycles,30,100.0,3000.0,4111.8,1111.8,USA,Medium,11
10329,2004-11-15,Shipped,S12_2823,Motorcycles,24,100.0,2400.0,3542.64,1142.64,USA,Medium,11
10341,2004-11-24,Shipped,S12_2823,Motorcycles,55,100.0,5500.0,8118.55,2618.55,Austria,Large,11
10362,2005-01-05,Shipped,S12_2823,Motorcycles,22,100.0,2200.0,3877.06,1677.06,USA,Medium,1
10375,2005-02-03,Shipped,S12_2823,Motorcycles,49,78.92,3867.08,3867.08,0.0,France,Medium,2
10388,2005-03-03,Shipped,S12_2823,Motorcycles,44,100.0,4400.0,5951.44,1551.44,USA,Medium,3
10403,2005-04-08,Shipped,S12_2823,Motorcycles,66,100.0,6600.0,8648.64,2048.64,UK,Large,4
10417,2005-05-13,Disputed,S12_2823,Motorcycles,21,100.0,2100.0,3447.78,1347.78,Spain,Medium,5
10104,2003-01-31,Shipped,S12_3148,Classic Cars,34,100.0,3400.0,5958.5,2558.5,Spain,Medium,1
10117,2003-04-16,Shipped,S12_3148,Classic Cars,43,100.0,4300.0,5911.64,1611.64,Singapore,Medium,4
10127,2003-06-03,Shipped,S12_3148,Classic Cars,46,100.0,4600.0,7366.44,2766.44,USA,Large,6
10142,2003-08-08,Shipped,S12_3148,Classic Cars,33,100.0,3300.0,4985.64,1685.64,USA,Medium,8
10153,2003-09-28,Shipped,S12_3148,Classic Cars,42,100.0,4200.0,5393.64,1193.64,Spain,Medium,9
10165,2003-10-22,Shipped,S12_3148,Classic Cars,34,100.0,3400.0,4880.02,1480.02,Singapore,Medium,10
10176,2003-11-06,Shipped,S12_3148,Classic Cars,47,100.0,4700.0,8378.69,3678.69,Italy,Large,11
10185,2003-11-14,Shipped,S12_3148,Classic Cars,33,100.0,3300.0,4038.21,738.21,USA,Medium,11
10196,2003-11-26,Shipped,S12_3148,Classic Cars,24,100.0,2400.0,3807.12,1407.12,USA,Medium,11
10208,2004-01-02,Shipped,S12_3148,Classic Cars,26,100.0,2600.0,3142.36,542.36,France,Medium,1
10220,2004-02-12,Shipped,S12_3148,Classic Cars,30,100.0,3000.0,4713.6,1713.6,Ireland,Medium,2
10230,2004-03-15,Shipped,S12_3148,Classic Cars,43,100.0,4300.0,7016.31,2716.31,Germany,Large,3
10247,2004-05-05,Shipped,S12_3148,Classic Cars,25,100.0,2500.0,4381.25,1881.25,Finland,Medium,5
10272,2004-07-20,Shipped,S12_3148,Classic Cars,27,100.0,2700.0,4283.01,1583.01,USA,Medium,7
10282,2004-08-20,Shipped,S12_3148,Classic Cars,27,100.0,2700.0,4364.82,1664.82,USA,Medium,8
10293,2004-09-09,Shipped,S12_3148,Classic Cars,24,100.0,2400.0,4242.24,1842.24,Italy,Medium,9
10306,2004-10-14,Shipped,S12_3148,Classic Cars,34,100.0,3400.0,4982.7,1582.7,UK,Medium,10
10314,2004-10-22,Shipped,S12_3148,Classic Cars,46,100.0,4600.0,6393.54,1793.54,Denmark,Medium,10
10324,2004-11-05,Shipped,S12_3148,Classic Cars,27,54.33,1466.9099999999999,1466.91,0.0,USA,Small,11
10336,2004-11-20,Shipped,S12_3148,Classic Cars,33,100.0,3300.0,4059.33,759.33,France,Medium,11
10348,2004-11-01,Shipped,S12_3148,Classic Cars,47,100.0,4700.0,4801.52,101.52,Spain,Medium,11
10358,2004-12-10,Shipped,S12_3148,Classic Cars,49,55.34,2711.6600000000003,2711.66,0.0,Spain,Small,12
10372,2005-01-26,Shipped,S12_3148,Classic Cars,40,100.0,4000.0,5862.0,1862.0,Japan,Medium,1
10382,2005-02-17,Shipped,S12_3148,Classic Cars,37,100.0,3700.0,4071.85,371.85,USA,Medium,2
10413,2005-05-05,Shipped,S12_3148,Classic Cars,47,100.0,4700.0,8236.75,3536.75,USA,Large,5
10108,2003-03-03,Shipped,S12_3380,Classic Cars,45,100.0,4500.0,6130.35,1630.35,Philippines,Medium,3
10122,2003-05-08,Shipped,S12_3380,Classic Cars,37,99.82,3693.3399999999997,3693.34,0.0,France,Medium,5
10135,2003-07-02,Shipped,S12_3380,Classic Cars,48,100.0,4800.0,6031.68,1231.68,USA,Medium,7
10147,2003-09-05,Shipped,S12_3380,Classic Cars,31,100.0,3100.0,3494.94,394.94,USA,Medium,9
10160,2003-10-11,Shipped,S12_3380,Classic Cars,46,100.0,4600.0,5294.14,694.14,USA,Medium,10
10170,2003-11-04,Shipped,S12_3380,Classic Cars,47,100.0,4700.0,5464.69,764.69,Austria,Medium,11
10181,2003-11-12,Shipped,S12_3380,Classic Cars,28,100.0,2800.0,2860.76,60.76,Norway,Small,11
10191,2003-11-20,Shipped,S12_3380,Classic Cars,40,100.0,4000.0,5590.0,1590.0,Germany,Medium,11
10203,2003-12-02,Shipped,S12_3380,Classic Cars,20,100.0,2000.0,2254.8,254.8,Spain,Small,12
10212,2004-01-16,Shipped,S12_3380,Classic Cars,39,100.0,3900.0,4946.76,1046.76,Spain,Medium,1
10225,2004-02-22,Shipped,S12_3380,Classic Cars,25,99.82,2495.5,2495.5,0.0,Switzerland,Small,2
10238,2004-04-09,Shipped,S12_3380,Classic Cars,29,100.0,2900.0,3167.38,267.38,Denmark,Medium,4
10253,2004-06-01,Cancelled,S12_3380,Classic Cars,22,100.0,2200.0,2402.84,202.84,UK,Small,6
10266,2004-07-06,Shipped,S12_3380,Classic Cars,22,100.0,2200.0,2454.54,254.54,Italy,Small,7
10276,2004-08-02,Shipped,S12_3380,Classic Cars,47,100.0,4700.0,5464.69,764.69,USA,Medium,8
10287,2004-08-30,Shipped,S12_3380,Classic Cars,45,100.0,4500.0,4756.5,256.5,Switzerland,Medium,8
10300,2003-10-04,Shipped,S12_3380,Classic Cars,29,100.0,2900.0,3984.6,1084.6,Germany,Medium,10
10310,2004-10-16,Shipped,S12_3380,Classic Cars,24,100.0,2400.0,3100.32,700.32,Germany,Medium,10
10320,2004-11-03,Shipped,S12_3380,Classic Cars,35,100.0,3500.0,4850.3,1350.3,Sweden,Medium,11
10329,2004-11-15,Shipped,S12_3380,Classic Cars,46,83.63,3846.9799999999996,3846.98,0.0,USA,Medium,11
10341,2004-11-24,Shipped,S12_3380,Classic Cars,44,95.93,4220.92,4220.92,0.0,Austria,Medium,11
10363,2005-01-06,Shipped,S12_3380,Classic Cars,34,96.73,3288.82,3288.82,0.0,Finland,Medium,1
10376,2005-02-08,Shipped,S12_3380,Classic Cars,35,100.0,3500.0,3987.2,487.2,USA,Medium,2
10389,2005-03-03,Shipped,S12_3380,Classic Cars,25,72.38,1809.5,1809.5,0.0,Sweden,Small,3
10419,2005-05-17,Shipped,S12_3380,Classic Cars,10,100.0,1000.0,1092.2,92.2,Austria,Small,5
10105,2003-02-11,Shipped,S12_3891,Classic Cars,29,100.0,2900.0,4566.05,1666.05,Denmark,Medium,2
10117,2003-04-16,Shipped,S12_3891,Classic Cars,39,100.0,3900.0,5938.14,2038.14,Singapore,Medium,4
10127,2003-06-03,Shipped,S12_3891,Classic Cars,42,100.0,4200.0,8138.76,3938.76,USA,Large,6
10142,2003-08-08,Shipped,S12_3891,Classic Cars,46,100.0,4600.0,9470.94,4870.94,USA,Large,8
10153,2003-09-28,Shipped,S12_3891,Classic Cars,49,100.0,4900.0,7036.89,2136.89,Spain,Large,9
10165,2003-10-22,Shipped,S12_3891,Classic Cars,27,100.0,2700.0,5559.03,2859.03,Singapore,Medium,10
10176,2003-11-06,Shipped,S12_3891,Classic Cars,50,100.0,5000.0,7872.5,2872.5,Italy,Large,11
10185,2003-11-14,Shipped,S12_3891,Classic Cars,43,100.0,4300.0,7886.2,3586.2,USA,Large,11
10196,2003-11-26,Shipped,S12_3891,Classic Cars,38,100.0,3800.0,7232.16,3432.16,USA,Large,11
10208,2004-01-02,Shipped,S12_3891,Classic Cars,20,100.0,2000.0,3114.4,1114.4,France,Medium,1
10220,2004-02-12,Shipped,S12_3891,Classic Cars,27,100.0,2700.0,5045.22,2345.22,Ireland,Medium,2
10231,2004-03-19,Shipped,S12_3891,Classic Cars,49,100.0,4900.0,6952.12,2052.12,Spain,Medium,3
10247,2004-05-05,Shipped,S12_3891,Classic Cars,27,100.0,2700.0,4157.73,1457.73,Finland,Medium,5
10272,2004-07-20,Shipped,S12_3891,Classic Cars,39,100.0,3900.0,7962.24,4062.24,USA,Large,7
10282,2004-08-20,Shipped,S12_3891,Classic Cars,24,100.0,2400.0,3778.8,1378.8,USA,Medium,8
10293,2004-09-09,Shipped,S12_3891,Classic Cars,45,100.0,4500.0,8253.0,3753.0,Italy,Large,9
10306,2004-10-14,Shipped,S12_3891,Classic Cars,20,100.0,2000.0,3633.4,1633.4,UK,Medium,10
10314,2004-10-22,Shipped,S12_3891,Classic Cars,36,100.0,3600.0,6913.8,3313.8,Denmark,Medium,10
10325,2004-11-05,Shipped,S12_3891,Classic Cars,24,100.0,2400.0,2583.6,183.6,Norway,Small,11
10336,2004-11-20,Shipped,S12_3891,Classic Cars,49,63.38,3105.6200000000003,3105.62,0.0,France,Medium,11
10349,2004-12-01,Shipped,S12_3891,Classic Cars,26,100.0,2600.0,4408.56,1808.56,USA,Medium,12
10359,2004-12-15,Shipped,S12_3891,Classic Cars,49,62.09,3042.4100000000003,3042.41,0.0,France,Medium,12
10372,2005-01-26,Shipped,S12_3891,Classic Cars,34,100.0,3400.0,5941.5,2541.5,Japan,Medium,1
10382,2005-02-17,Shipped,S12_3891,Classic Cars,34,95.35,3241.8999999999996,3241.9,0.0,USA,Medium,2
10396,2005-03-23,Shipped,S12_3891,Classic Cars,33,100.0,3300.0,6109.29,2809.29,USA,Medium,3
10413,2005-05-05,Shipped,S12_3891,Classic Cars,22,100.0,2200.0,3387.78,1187.78,USA,Medium,5
10108,2003-03-03,Shipped,S12_3990,Classic Cars,39,89.38,3485.8199999999997,3485.82,0.0,Philippines,Medium,3
10122,2003-05-08,Shipped,S12_3990,Classic Cars,32,63.84,2042.88,2042.88,0.0,France,Small,5
10135,2003-07-02,Shipped,S12_3990,Classic Cars,24,75.01,1800.2400000000002,1800.24,0.0,USA,Small,7
10147,2003-09-05,Shipped,S12_3990,Classic Cars,21,63.84,1340.64,1340.64,0.0,USA,Small,9
10159,2003-10-10,Shipped,S12_3990,Classic Cars,24,73.42,1762.08,1762.08,0.0,USA,Small,10
10169,2003-11-04,Shipped,S12_3990,Classic Cars,36,63.84,2298.2400000000002,2298.24,0.0,Australia,Small,11
10181,2003-11-12,Shipped,S12_3990,Classic Cars,20,81.4,1628.0,1628.0,0.0,Norway,Small,11
10191,2003-11-20,Shipped,S12_3990,Classic Cars,30,64.64,1939.2,1939.2,0.0,Germany,Small,11
10203,2003-12-02,Shipped,S12_3990,Classic Cars,44,82.99,3651.56,3651.56,0.0,Spain,Medium,12
10211,2004-01-15,Shipped,S12_3990,Classic Cars,28,92.57,2591.96,2591.96,0.0,France,Small,1
10225,2004-02-22,Shipped,S12_3990,Classic Cars,37,77.41,2864.17,2864.17,0.0,Switzerland,Small,2
10238,2004-04-09,Shipped,S12_3990,Classic Cars,20,74.21,1484.1999999999998,1484.2,0.0,Denmark,Small,4
10253,2004-06-01,Cancelled,S12_3990,Classic Cars,25,90.17,2254.25,2254.25,0.0,UK,Small,6
10266,2004-07-06,Shipped,S12_3990,Classic Cars,35,76.61,2681.35,2681.35,0.0,Italy,Small,7
10276,2004-08-02,Shipped,S12_3990,Classic Cars,38,83.79,3184.0200000000004,3184.02,0.0,USA,Medium,8
10287,2004-08-30,Shipped,S12_3990,Classic Cars,41,69.43,2846.63,2846.63,0.0,Switzerland,Small,8
10300,2003-10-04,Shipped,S12_3990,Classic Cars,22,76.61,1685.42,1685.42,0.0,Germany,Small,10
10310,2004-10-16,Shipped,S12_3990,Classic Cars,49,81.4,3988.6000000000004,3988.6,0.0,Germany,Medium,10
10320,2004-11-03,Shipped,S12_3990,Classic Cars,38,73.42,2789.96,2789.96,0.0,Sweden,Small,11
10329,2004-11-15,Shipped,S12_3990,Classic Cars,33,100.0,3300.0,3607.56,307.56,USA,Medium,11
10341,2004-11-24,Shipped,S12_3990,Classic Cars,36,93.56,3368.16,3368.16,0.0,Austria,Medium,11
10363,2005-01-06,Shipped,S12_3990,Classic Cars,34,81.62,2775.08,2775.08,0.0,Finland,Small,1
10377,2005-02-09,Shipped,S12_3990,Classic Cars,24,67.83,1627.92,1627.92,0.0,Finland,Small,2
10389,2005-03-03,Shipped,S12_3990,Classic Cars,36,70.26,2529.36,2529.36,0.0,Sweden,Small,3
10419,2005-05-17,Shipped,S12_3990,Classic Cars,34,90.17,3065.78,3065.78,0.0,Austria,Medium,5
10104,2003-01-31,Shipped,S12_4473,Trucks and Buses,41,100.0,4100.0,4615.78,515.78,Spain,Medium,1
10115,2003-04-04,Shipped,S12_4473,Trucks and Buses,46,100.0,4600.0,5723.78,1123.78,USA,Medium,4
10127,2003-06-03,Shipped,S12_4473,Trucks and Buses,24,100.0,2400.0,2559.6,159.6,USA,Small,6
10141,2003-08-01,Shipped,S12_4473,Trucks and Buses,21,100.0,2100.0,2140.11,40.11,Finland,Small,8
10151,2003-09-21,Shipped,S12_4473,Trucks and Buses,24,100.0,2400.0,3327.6,927.6,Finland,Medium,9
10165,2003-10-22,Shipped,S12_4473,Trucks and Buses,48,100.0,4800.0,6825.6,2025.6,Singapore,Medium,10
10175,2003-11-06,Shipped,S12_4473,Trucks and Buses,26,100.0,2600.0,3543.28,943.28,UK,Medium,11
10184,2003-11-14,Shipped,S12_4473,Trucks and Buses,37,100.0,3700.0,4516.22,816.22,Spain,Medium,11
10195,2003-11-25,Shipped,S12_4473,Trucks and Buses,49,100.0,4900.0,6445.46,1545.46,USA,Medium,11
10207,2003-12-09,Shipped,S12_4473,Trucks and Buses,34,99.54,3384.36,3384.36,0.0,USA,Medium,12
10219,2004-02-10,Shipped,S12_4473,Trucks and Buses,48,100.0,4800.0,4891.68,91.68,USA,Medium,2
10229,2004-03-11,Shipped,S12_4473,Trucks and Buses,36,100.0,3600.0,4521.96,921.96,USA,Medium,3
10246,2004-05-05,Shipped,S12_4473,Trucks and Buses,46,100.0,4600.0,5069.66,469.66,Spain,Medium,5
10259,2004-06-15,Shipped,S12_4473,Trucks and Buses,46,100.0,4600.0,6541.2,1941.2,Singapore,Medium,6
10271,2004-07-20,Shipped,S12_4473,Trucks and Buses,31,97.17,3012.27,3012.27,0.0,USA,Medium,7
10281,2004-08-19,Shipped,S12_4473,Trucks and Buses,41,100.0,4100.0,5247.18,1147.18,USA,Medium,8
10292,2004-09-08,Shipped,S12_4473,Trucks and Buses,21,100.0,2100.0,2214.87,114.87,USA,Small,9
10305,2004-10-13,Shipped,S12_4473,Trucks and Buses,38,100.0,3800.0,4773.18,973.18,USA,Medium,10
10314,2004-10-22,Shipped,S12_4473,Trucks and Buses,45,100.0,4500.0,6185.7,1685.7,Denmark,Medium,10
10324,2004-11-05,Shipped,S12_4473,Trucks and Buses,26,58.38,1517.88,1517.88,0.0,USA,Small,11
10336,2004-11-20,Shipped,S12_4473,Trucks and Buses,38,100.0,3800.0,6372.6,2572.6,France,Medium,11
10349,2004-12-01,Shipped,S12_4473,Trucks and Buses,48,100.0,4800.0,5232.96,432.96,USA,Medium,12
10358,2004-12-10,Shipped,S12_4473,Trucks and Buses,42,64.16,2694.72,2694.72,0.0,Spain,Small,12
10371,2005-01-23,Shipped,S12_4473,Trucks and Buses,49,35.71,1749.79,1749.79,0.0,USA,Small,1
10382,2005-02-17,Shipped,S12_4473,Trucks and Buses,32,66.58,2130.56,2130.56,0.0,USA,Small,2
10412,2005-05-03,Shipped,S12_4473,Trucks and Buses,54,100.0,5400.0,5951.34,551.34,Spain,Medium,5
10425,2005-05-31,In Process,S12_4473,Trucks and Buses,33,100.0,3300.0,4692.6,1392.6,France,Medium,5
10108,2003-03-03,Shipped,S12_4675,Classic Cars,36,100.0,3600.0,3731.04,131.04,Philippines,Medium,3
10122,2003-05-08,Shipped,S12_4675,Classic Cars,20,100.0,2000.0,2142.0,142.0,France,Small,5
10135,2003-07-02,Shipped,S12_4675,Classic Cars,29,97.89,2838.81,2838.81,0.0,USA,Small,7
10147,2003-09-05,Shipped,S12_4675,Classic Cars,33,97.89,3230.37,3230.37,0.0,USA,Medium,9
10160,2003-10-11,Shipped,S12_4675,Classic Cars,50,100.0,5000.0,5182.0,182.0,USA,Medium,10
10170,2003-11-04,Shipped,S12_4675,Classic Cars,41,100.0,4100.0,4391.1,291.1,Austria,Medium,11
10181,2003-11-12,Shipped,S12_4675,Classic Cars,36,100.0,3600.0,4477.32,877.32,Norway,Medium,11
10192,2003-11-20,Shipped,S12_4675,Classic Cars,27,100.0,2700.0,3544.56,844.56,USA,Medium,11
10203,2003-12-02,Shipped,S12_4675,Classic Cars,47,100.0,4700.0,5195.85,495.85,Spain,Medium,12
10212,2004-01-16,Shipped,S12_4675,Classic Cars,33,100.0,3300.0,4180.44,880.44,Spain,Medium,1
10225,2004-02-22,Shipped,S12_4675,Classic Cars,21,100.0,2100.0,2684.43,584.43,Switzerland,Small,2
10239,2004-04-12,Shipped,S12_4675,Classic Cars,21,93.28,1958.88,1958.88,0.0,Finland,Small,4
10253,2004-06-01,Cancelled,S12_4675,Classic Cars,41,100.0,4100.0,4910.57,810.57,UK,Medium,6
10266,2004-07-06,Shipped,S12_4675,Classic Cars,40,100.0,4000.0,4468.4,468.4,Italy,Medium,7
10277,2004-08-04,Shipped,S12_4675,Classic Cars,28,100.0,2800.0,3127.88,327.88,Singapore,Medium,8
10287,2004-08-30,Shipped,S12_4675,Classic Cars,23,100.0,2300.0,2675.13,375.13,Switzerland,Small,8
10300,2003-10-04,Shipped,S12_4675,Classic Cars,23,100.0,2300.0,2807.61,507.61,Germany,Small,10
10310,2004-10-16,Shipped,S12_4675,Classic Cars,25,100.0,2500.0,2504.75,4.75,Germany,Small,10
10321,2004-11-04,Shipped,S12_4675,Classic Cars,24,100.0,2400.0,2984.88,584.88,USA,Small,11
10329,2004-11-15,Shipped,S12_4675,Classic Cars,39,64.74,2524.8599999999997,2524.86,0.0,USA,Small,11
10341,2004-11-24,Shipped,S12_4675,Classic Cars,55,75.2,4136.0,4136.0,0.0,Austria,Medium,11
10363,2005-01-06,Shipped,S12_4675,Classic Cars,46,88.45,4068.7000000000003,4068.7,0.0,Finland,Medium,1
10377,2005-02-09,Shipped,S12_4675,Classic Cars,50,100.0,5000.0,5182.0,182.0,Finland,Medium,2
10389,2005-03-03,Shipped,S12_4675,Classic Cars,47,100.0,4700.0,5243.79,543.79,Sweden,Medium,3
10405,2005-04-14,Shipped,S12_4675,Classic Cars,97,93.28,9048.16,9048.16,0.0,France,Large,4
10419,2005-05-17,Shipped,S12_4675,Classic Cars,32,100.0,3200.0,3832.64,632.64,Austria,Medium,5
10103,2003-01-29,Shipped,S18_1097,Trucks and Buses,35,100.0,3500.0,3920.0,420.0,Norway,Medium,1
10113,2003-03-26,Shipped,S18_1097,Trucks and Buses,49,100.0,4900.0,4916.66,16.66,USA,Medium,3
10126,2003-05-28,Shipped,S18_1097,Trucks and Buses,38,100.0,3800.0,3857.0,57.0,Spain,Medium,5
10140,2003-07-24,Shipped,S18_1097,Trucks and Buses,32,100.0,3200.0,4181.44,981.44,USA,Medium,7
10150,2003-09-19,Shipped,S18_1097,Trucks and Buses,34,100.0,3400.0,4641.0,1241.0,Singapore,Medium,9
10164,2003-10-21,Resolved,S18_1097,Trucks and Buses,36,99.17,3570.12,3570.12,0.0,Austria,Medium,10
10174,2003-11-06,Shipped,S18_1097,Trucks and Buses,48,93.34,4480.32,4480.32,0.0,Australia,Medium,11
10183,2003-11-13,Shipped,S18_1097,Trucks and Buses,21,96.84,2033.64,2033.64,0.0,USA,Small,11
10194,2003-11-25,Shipped,S18_1097,Trucks and Buses,21,93.34,1960.14,1960.14,0.0,France,Small,11
10206,2003-12-05,Shipped,S18_1097,Trucks and Buses,34,100.0,3400.0,3966.78,566.78,Canada,Medium,12
10215,2004-01-29,Shipped,S18_1097,Trucks and Buses,46,100.0,4600.0,5152.0,552.0,USA,Medium,1
10228,2004-03-10,Shipped,S18_1097,Trucks and Buses,32,100.0,3200.0,3360.0,160.0,USA,Medium,3
10245,2004-05-04,Shipped,S18_1097,Trucks and Buses,29,100.0,2900.0,3451.0,551.0,USA,Medium,5
10258,2004-06-15,Shipped,S18_1097,Trucks and Buses,41,100.0,4100.0,5453.0,1353.0,Japan,Medium,6
10270,2004-07-19,Shipped,S18_1097,Trucks and Buses,43,96.84,4164.12,4164.12,0.0,Australia,Medium,7
10280,2004-08-17,Shipped,S18_1097,Trucks and Buses,24,100.0,2400.0,2800.08,400.08,Italy,Small,8
10291,2004-09-08,Shipped,S18_1097,Trucks and Buses,41,100.0,4100.0,4687.94,587.94,Sweden,Medium,9
10304,2004-10-11,Shipped,S18_1097,Trucks and Buses,46,98.0,4508.0,4508.0,0.0,France,Medium,10
10312,2004-10-21,Shipped,S18_1097,Trucks and Buses,32,100.0,3200.0,4181.44,981.44,USA,Medium,10
10322,2004-11-04,Shipped,S18_1097,Trucks and Buses,22,100.0,2200.0,2251.04,51.04,USA,Small,11
10333,2004-11-18,Shipped,S18_1097,Trucks and Buses,29,40.25,1167.25,1167.25,0.0,USA,Small,11
10347,2004-11-29,Shipped,S18_1097,Trucks and Buses,42,49.6,2083.2000000000003,2083.2,0.0,Australia,Small,11
10357,2004-12-10,Shipped,S18_1097,Trucks and Buses,39,98.0,3822.0,3822.0,0.0,USA,Medium,12
10370,2005-01-20,Shipped,S18_1097,Trucks and Buses,27,100.0,2700.0,3911.49,1211.49,Australia,Medium,1
10381,2005-02-17,Shipped,S18_1097,Trucks and Buses,48,98.0,4704.0,4704.0,0.0,USA,Medium,2
10391,2005-03-09,Shipped,S18_1097,Trucks and Buses,29,85.1,2467.8999999999996,2467.9,0.0,Australia,Small,3
10411,2005-05-01,Shipped,S18_1097,Trucks and Buses,27,100.0,2700.0,3213.0,513.0,Canada,Medium,5
10424,2005-05-31,In Process,S18_1097,Trucks and Buses,54,100.0,5400.0,7182.0,1782.0,Spain,Large,5
10109,2003-03-10,Shipped,S18_1129,Classic Cars,26,100.0,2600.0,4379.18,1779.18,USA,Medium,3
10122,2003-05-08,Shipped,S18_1129,Classic Cars,34,100.0,3400.0,5004.8,1604.8,France,Medium,5
10136,2003-07-04,Shipped,S18_1129,Classic Cars,25,100.0,2500.0,3644.75,1144.75,France,Medium,7
10148,2003-09-11,Shipped,S18_1129,Classic Cars,23,100.0,2300.0,2702.04,402.04,Australia,Small,9
10161,2003-10-17,Shipped,S18_1129,Classic Cars,28,100.0,2800.0,3764.88,964.88,Denmark,Medium,10
10171,2003-11-05,Shipped,S18_1129,Classic Cars,35,100.0,3500.0,4508.0,1008.0,Canada,Medium,11
10181,2003-11-12,Shipped,S18_1129,Classic Cars,44,100.0,4400.0,5418.16,1018.16,Norway,Medium,11
10192,2003-11-20,Shipped,S18_1129,Classic Cars,22,100.0,2200.0,3300.66,1100.66,USA,Medium,11
10204,2003-12-02,Shipped,S18_1129,Classic Cars,42,100.0,4200.0,6182.4,1982.4,USA,Medium,12
10212,2004-01-16,Shipped,S18_1129,Classic Cars,29,100.0,2900.0,4186.73,1286.73,Spain,Medium,1
10225,2004-02-22,Shipped,S18_1129,Classic Cars,32,100.0,3200.0,4529.28,1329.28,Switzerland,Medium,2
10240,2004-04-13,Shipped,S18_1129,Classic Cars,41,100.0,4100.0,5628.89,1528.89,Japan,Medium,4
10253,2004-06-01,Cancelled,S18_1129,Classic Cars,26,100.0,2600.0,3054.48,454.48,UK,Medium,6
10266,2004-07-06,Shipped,S18_1129,Classic Cars,21,100.0,2100.0,2526.51,426.51,Italy,Small,7
10278,2004-08-06,Shipped,S18_1129,Classic Cars,34,100.0,3400.0,4667.86,1267.86,USA,Medium,8
10287,2004-08-30,Shipped,S18_1129,Classic Cars,41,100.0,4100.0,6499.32,2399.32,Switzerland,Medium,8
10301,2003-10-05,Shipped,S18_1129,Classic Cars,37,100.0,3700.0,5917.78,2217.78,Norway,Medium,10
10310,2004-10-16,Shipped,S18_1129,Classic Cars,37,100.0,3700.0,6231.91,2531.91,Germany,Medium,10
10321,2004-11-04,Shipped,S18_1129,Classic Cars,41,100.0,4100.0,5803.14,1703.14,USA,Medium,11
10331,2004-11-17,Shipped,S18_1129,Classic Cars,46,100.0,4600.0,6434.02,1834.02,USA,Medium,11
10342,2004-11-24,Shipped,S18_1129,Classic Cars,40,100.0,4000.0,6454.4,2454.4,Australia,Medium,11
10356,2004-12-09,Shipped,S18_1129,Classic Cars,43,97.6,4196.8,4196.8,0.0,France,Medium,12
10365,2005-01-07,Shipped,S18_1129,Classic Cars,30,87.06,2611.8,2611.8,0.0,USA,Small,1
10377,2005-02-09,Shipped,S18_1129,Classic Cars,35,100.0,3500.0,5895.05,2395.05,Finland,Medium,2
10390,2005-03-04,Shipped,S18_1129,Classic Cars,36,93.77,3375.72,3375.72,0.0,USA,Medium,3
